id,categories,authors_parsed,year
1806.10729,cs.LG cs.AI stat.ML,"[['Justesen', 'Niels', ''], ['Torrado', 'Ruben Rodriguez', ''], ['Bontrager', 'Philip', ''], ['Khalifa', 'Ahmed', ''], ['Togelius', 'Julian', ''], ['Risi', 'Sebastian', '']]",2018
1806.10792,cs.LG cs.AI stat.ML,"[['Yamamoto', 'Kazeto', ''], ['Onishi', 'Takashi', ''], ['Tsuruoka', 'Yoshimasa', '']]",2018
1806.11532,cs.LG cs.CL stat.ML,"[['Côté', 'Marc-Alexandre', ''], ['Kádár', 'Ákos', ''], ['Yuan', 'Xingdi', ''], ['Kybartas', 'Ben', ''], ['Barnes', 'Tavian', ''], ['Fine', 'Emery', ''], ['Moore', 'James', ''], ['Tao', 'Ruo Yu', ''], ['Hausknecht', 'Matthew', ''], ['Asri', 'Layla El', ''], ['Adada', 'Mahmoud', ''], ['Tay', 'Wendy', ''], ['Trischler', 'Adam', '']]",2019
1807.00366,cs.LG cs.AI stat.ML,"[['Wang', 'Baoxiang', ''], ['Sun', 'Tongfang', ''], ['Zheng', 'Xianjun Sam', '']]",2018
1807.00403,cs.LG cs.AI stat.ML,"[['Bhupatiraju', 'Surya', ''], ['Agrawal', 'Kumar Krishna', ''], ['Singh', 'Rishabh', '']]",2018
1807.01425,cs.AI,"[['Molchanov', 'Artem', ''], ['Hausman', 'Karol', ''], ['Birchfield', 'Stan', ''], ['Sukhatme', 'Gaurav', '']]",2018
1807.01473,cs.LG stat.ML,"[['Wang', 'Lu', ''], ['Zhang', 'Wei', ''], ['He', 'Xiaofeng', ''], ['Zha', 'Hongyuan', '']]",2018
1807.01628,cs.AI cs.MA,"[['Zhang', 'Rusheng', ''], ['Ishikawa', 'Akihiro', ''], ['Wang', 'Wenli', ''], ['Striner', 'Benjamin', ''], ['Tonguz', 'Ozan', '']]",2020
1807.01672,cs.LG cs.AI stat.ML,"[['Laterre', 'Alexandre', ''], ['Fu', 'Yunguan', ''], ['Jabri', 'Mohamed Khalil', ''], ['Cohen', 'Alain-Sam', ''], ['Kas', 'David', ''], ['Hajjar', 'Karl', ''], ['Dahl', 'Torbjorn S.', ''], ['Kerkeni', 'Amine', ''], ['Beguir', 'Karim', '']]",2018
1807.01675,cs.LG cs.AI stat.ML,"[['Buckman', 'Jacob', ''], ['Hafner', 'Danijar', ''], ['Tucker', 'George', ''], ['Brevdo', 'Eugene', ''], ['Lee', 'Honglak', '']]",2019
1807.01736,cs.LG cs.AI stat.ML,"[['Lehnert', 'Lucas', ''], ['Littman', 'Michael L.', '']]",2018
1807.01960,cs.LG cs.AI stat.ML,"[['Papoudakis', 'Georgios', ''], ['Chatzidimitriou', 'Kyriakos C.', ''], ['Mitkas', 'Pericles A.', '']]",2018
1807.02264,cs.LG stat.ML,"[['Mao', 'Hongzi', ''], ['Venkatakrishnan', 'Shaileshh Bojja', ''], ['Schwarzkopf', 'Malte', ''], ['Alizadeh', 'Mohammad', '']]",2019
1807.02371,cs.CV cs.RO,"[['Jaritz', 'Maximilian', ''], ['de Charette', 'Raoul', ''], ['Toromanoff', 'Marin', ''], ['Perot', 'Etienne', ''], ['Nashashibi', 'Fawzi', '']]",2018
1807.02787,q-fin.TR cs.LG stat.ML,"[['Huang', 'Chien Yi', '']]",2018
1807.02886,stat.ML cs.AI cs.LG,"[['Hakkak', 'Hamed', '']]",2018
1807.02908,cs.CV cs.LG,"[['Al', 'Walid Abdullah', ''], ['Yun', 'Il Dong', '']]",2019
1807.03089,cs.CV,"[['Zhou', 'Kaiyang', ''], ['Xiang', 'Tao', ''], ['Cavallaro', 'Andrea', '']]",2018
1807.03515,cs.SY cs.NI cs.RO,"[['Pal', 'Mayank K.', ''], ['Bhati', 'Rupali', ''], ['Sharma', 'Anil', ''], ['Kaul', 'Sanjit K.', ''], ['Anand', 'Saket', ''], ['Sujit', 'P. B.', '']]",2018
1807.03776,cs.CV cs.RO,"[['Liang', 'Xiaodan', ''], ['Wang', 'Tairui', ''], ['Yang', 'Luona', ''], ['Xing', 'Eric', '']]",2018
1807.03858,cs.LG cs.AI stat.ML,"[['Luo', 'Yuping', ''], ['Xu', 'Huazhe', ''], ['Li', 'Yuanzhi', ''], ['Tian', 'Yuandong', ''], ['Darrell', 'Trevor', ''], ['Ma', 'Tengyu', '']]",2019
1807.04439,cs.LG stat.ML,"[['van Niekerk', 'Benjamin', ''], ['James', 'Steven', ''], ['Earle', 'Adam', ''], ['Rosman', 'Benjamin', '']]",2018
1807.04723,cs.LG cs.AI cs.CL cs.NE stat.ML,"[['Serban', 'Iulian Vlad', ''], ['Sankar', 'Chinnadhurai', ''], ['Pieper', 'Michael', ''], ['Pineau', 'Joelle', ''], ['Bengio', 'Yoshua', '']]",2018
1807.04742,cs.LG cs.CV cs.RO stat.ML,"[['Nair', 'Ashvin', ''], ['Pong', 'Vitchyr', ''], ['Dalal', 'Murtaza', ''], ['Bahl', 'Shikhar', ''], ['Lin', 'Steven', ''], ['Levine', 'Sergey', '']]",2018
1807.05037,cs.AI cs.HC,"[['Cundy', 'Chris', ''], ['Filan', 'Daniel', '']]",2018
1807.05424,cs.RO cs.MA,"[['Ding', 'Wenhao', ''], ['Li', 'Shuaijun', ''], ['Qian', 'Huihuan', '']]",2018
1807.05887,cs.LG stat.ML,"[['Liu', 'Guiliang', ''], ['Schulte', 'Oliver', ''], ['Zhu', 'Wang', ''], ['Li', 'Qingcan', '']]",2018
1807.06096,cs.AI,"[['Jansen', 'Nils', ''], ['Könighofer', 'Bettina', ''], ['Junges', 'Sebastian', ''], ['Serban', 'Alexandru C.', ''], ['Bloem', 'Roderick', '']]",2019
1807.06333,cs.LG cs.AI stat.ML,"[['De Giacomo', 'Giuseppe', ''], ['Iocchi', 'Luca', ''], ['Favorito', 'Marco', ''], ['Patrizi', 'Fabio', '']]",2019
1807.06613,cs.MA cs.AI cs.LG cs.SY stat.ML,"[['Hüttenrauch', 'Maximilian', ''], ['Šošić', 'Adrian', ''], ['Neumann', 'Gerhard', '']]",2019
1807.07530,cs.LG cs.AI stat.ML,"[['Karimpanal', 'Thommen George', ''], ['Bouffanais', 'Roland', '']]",2018
1807.07665,cs.LG cs.AI stat.ML,"[['Sohn', 'Sungryull', ''], ['Oh', 'Junhyuk', ''], ['Lee', 'Honglak', '']]",2019
1807.08058,cs.LO cs.AI cs.LG,"[['Lederman', 'Gil', ''], ['Rabe', 'Markus N.', ''], ['Lee', 'Edward A.', ''], ['Seshia', 'Sanjit A.', '']]",2019
1807.08272,cs.RO,"[['Rahman', 'MD Muhaimin', ''], ['Rashid', 'SM Hasanur', ''], ['Hossain', 'M. M', '']]",2018
1807.08315,cs.NI cs.LG eess.SP,"[['Sharma', 'Nikhilesh', ''], ['Mastronarde', 'Nicholas', ''], ['Chakareski', 'Jacob', '']]",2019
1807.08452,cs.LG cs.AI stat.ML,"[['Phon-Amnuaisuk', 'Somnuk', '']]",2018
1807.08706,cs.LG stat.ML,"[['van der Waa', 'Jasper', ''], ['van Diggelen', 'Jurriaan', ''], ['Bosch', 'Karel van den', ''], ['Neerincx', 'Mark', '']]",2018
1807.08941,cs.AI cs.LG stat.ML,"[['Broekens', 'Joost', '']]",2018
1807.09427,cs.AI cs.LG stat.ML,"[['Kapoor', 'Sanyam', '']]",2018
1807.09647,cs.LG cs.AI stat.ML,"[[""O'Donoghue"", 'Brendan', '']]",2019
1807.09825,cs.HC cs.AI cs.RO,"[['Churamani', 'Nikhil', ''], ['Sutherland', 'Alexander', ''], ['Barros', 'Pablo', '']]",2018
1807.10336,cs.CV,"[['Sharma', 'Anil', ''], ['Kumar', 'Prabhat', ''], ['Anand', 'Saket', ''], ['Kaul', 'Sanjit K.', '']]",2018
1807.10997,math.OC cs.LG,"[['Xu', 'Hanchen', ''], ['Domínguez-García', 'Alejandro D.', ''], ['Sauer', 'Peter W.', '']]",2020
1807.11150,cs.AI cs.RO,"[['Li', 'Tingguang', ''], ['Pan', 'Jin', ''], ['Zhu', 'Delong', ''], ['Meng', 'Max Q. -H.', '']]",2018
1807.11274,cs.SY,"[['Paternain', 'Santiago', ''], ['Bazerque', 'Juan Andrés', ''], ['Small', 'Austin', ''], ['Ribeiro', 'Alejandro', '']]",2018
1807.11293,cs.CV,"[['Büchler', 'Uta', ''], ['Brattoli', 'Biagio', ''], ['Ommer', 'Björn', '']]",2018
1808.00490,eess.SP cs.IT math.IT stat.ML,"[['Nasir', 'Yasar Sinan', ''], ['Guo', 'Dongning', '']]",2020
1808.00720,cs.IR cs.LG,"[['Rohde', 'David', ''], ['Bonner', 'Stephen', ''], ['Dunlop', 'Travis', ''], ['Vasile', 'Flavian', ''], ['Karatzoglou', 'Alexandros', '']]",2018
1808.01363,cs.NE,"[['Samajdar', 'Ananda', ''], ['Mannan', 'Parth', ''], ['Garg', 'Kartikay', ''], ['Krishna', 'Tushar', '']]",2018
1808.01813,cs.LG stat.ML,"[['Ortner', 'Ronald', '']]",2019
1808.01876,cs.AI stat.ML,"[['Lin', 'Yilun', ''], ['Dai', 'Xingyuan', ''], ['Li', 'Li', ''], ['Wang', 'Fei-Yue', '']]",2018
1808.01977,cs.NI,"[['Huang', 'Liang', ''], ['Bi', 'Suzhi', ''], ['Zhang', 'Ying-Jun Angela', '']]",2020
1808.03196,cs.DB,"[['Krishnan', 'Sanjay', ''], ['Yang', 'Zongheng', ''], ['Goldberg', 'Ken', ''], ['Hellerstein', 'Joseph', ''], ['Stoica', 'Ion', '']]",2019
1808.03405,cs.CV,"[['Luo', 'Wenhan', ''], ['Sun', 'Peng', ''], ['Zhong', 'Fangwei', ''], ['Liu', 'Wei', ''], ['Zhang', 'Tong', ''], ['Wang', 'Yizhou', '']]",2019
1808.04096,cs.LG cs.AI stat.ML,"[['Plisnier', 'Hélène', ''], ['Steckelmacher', 'Denis', ''], ['Brys', 'Tim', ''], ['Roijers', 'Diederik M.', ''], ['Nowé', 'Ann', '']]",2018
1808.04287,cs.LG cs.AI cs.CV stat.ML,"[['Jasek', 'Paul', ''], ['Abayowa', 'Bernard', '']]",2018
1808.04355,cs.LG cs.AI cs.CV cs.RO stat.ML,"[['Burda', 'Yuri', ''], ['Edwards', 'Harri', ''], ['Pathak', 'Deepak', ''], ['Storkey', 'Amos', ''], ['Darrell', 'Trevor', ''], ['Efros', 'Alexei A.', '']]",2018
1808.04464,math.OC cs.GT cs.SY,"[['Gao', 'Bolin', ''], ['Pavel', 'Lacra', '']]",2020
1808.05032,cs.AI cs.LG,"[['Andersen', 'Per-Arne', ''], ['Goodwin', 'Morten', ''], ['Granmo', 'Ole-Christoffer', '']]",2018
1808.05770,cs.CR cs.AI cs.LG stat.ML,"[['Han', 'Yi', ''], ['Rubinstein', 'Benjamin I. P.', ''], ['Abraham', 'Tamas', ''], ['Alpcan', 'Tansu', ''], ['De Vel', 'Olivier', ''], ['Erfani', 'Sarah', ''], ['Hubczenko', 'David', ''], ['Leckie', 'Christopher', ''], ['Montague', 'Paul', '']]",2018
1808.06167,cs.CL,"[['Bai', 'He', ''], ['Zhou', 'Yu', ''], ['Zhang', 'Jiajun', ''], ['Zhao', 'Liang', ''], ['Hwang', 'Mei-Yuh', ''], ['Zong', 'Chengqing', '']]",2018
1808.06497,cs.AI cs.CL,"[['Lu', 'Keting', ''], ['Zhang', 'Shiqi', ''], ['Chen', 'Xiaoping', '']]",2018
1808.06740,cs.CL cs.AI,"[['Yao', 'Ziyu', ''], ['Li', 'Xiujun', ''], ['Gao', 'Jianfeng', ''], ['Sadler', 'Brian', ''], ['Sun', 'Huan', '']]",2018
1808.07601,cs.NI,"[['Van Huynh', 'Nguyen', ''], ['Hoang', 'Dinh Thai', ''], ['Nguyen', 'Diep N.', ''], ['Dutkiewicz', 'Eryk', ''], ['Niyato', 'Dusit', ''], ['Wang', 'Ping', '']]",2018
1808.07645,cs.HC cs.AI cs.CL,"[['Hu', 'Huang', ''], ['Wu', 'Xianchao', ''], ['Luo', 'Bingfeng', ''], ['Tao', 'Chongyang', ''], ['Xu', 'Can', ''], ['Wu', 'Wei', ''], ['Chen', 'Zhan', '']]",2019
1808.07664,physics.flu-dyn,"[['Rabault', 'Jean', ''], ['Kuchta', 'Miroslav', ''], ['Jensen', 'Atle', ''], ['Reglade', 'Ulysse', ''], ['Cerardi', 'Nicolas', '']]",2019
1808.07903,cs.LG stat.ML,"[['Schaarschmidt', 'Michael', ''], ['Kuhnle', 'Alexander', ''], ['Ellis', 'Ben', ''], ['Fricke', 'Kai', ''], ['Gessert', 'Felix', ''], ['Yoneki', 'Eiko', '']]",2018
1808.08013,cs.IR cs.LG stat.ML,"[['Feng', 'Jun', ''], ['Huang', 'Minlie', ''], ['Zhao', 'Li', ''], ['Yang', 'Yang', ''], ['Zhu', 'Xiaoyan', '']]",2018
1808.08866,cs.LG cs.AI stat.ML,"[['Wu', 'Lijun', ''], ['Tian', 'Fei', ''], ['Qin', 'Tao', ''], ['Lai', 'Jianhuang', ''], ['Liu', 'Tie-Yan', '']]",2018
1808.08910,cond-mat.quant-gas cond-mat.other cond-mat.stat-mech physics.comp-ph quant-ph,"[['Bukov', 'Marin', '']]",2018
1808.09095,physics.comp-ph,"[['Bojesen', 'Troels Arnfred', '']]",2018
1808.09241,quant-ph,"[['Yu', 'Shang', ''], ['Albarran-Arriagada', 'F.', ''], ['Retamal', 'J. C.', ''], ['Wang', 'Yi-Tao', ''], ['Liu', 'Wei', ''], ['Ke', 'Zhi-Jin', ''], ['Meng', 'Yu', ''], ['Li', 'Zhi-Peng', ''], ['Tang', 'Jian-Shun', ''], ['Solano', 'E.', ''], ['Lamata', 'L.', ''], ['Li', 'Chuan-Feng', ''], ['Guo', 'Guang-Can', '']]",2019
1808.09658,cs.CL cs.AI cs.LG,"[['Gao', 'Yang', ''], ['Meyer', 'Christian M.', ''], ['Gurevych', 'Iryna', '']]",2018
1808.09806,cs.SY cs.AI,"[['Fares', 'Ahmed', ''], ['Gomaa', 'Walid', ''], ['Khamis', 'Mohamed A.', '']]",2018
1808.09940,q-fin.PM cs.LG stat.ML,"[['Liang', 'Zhipeng', ''], ['Chen', 'Hao', ''], ['Zhu', 'Junhao', ''], ['Jiang', 'Kangkang', ''], ['Li', 'Yanran', '']]",2018
1808.10427,cs.SY,"[['Moriyama', 'Takao', ''], ['De Magistris', 'Giovanni', ''], ['Tatsubori', 'Michiaki', ''], ['Pham', 'Tu-Hoa', ''], ['Munawar', 'Asim', ''], ['Tachibana', 'Ryuki', '']]",2018
1808.10442,cs.LG cs.AI stat.ML,"[['Charlesworth', 'Henry', '']]",2018
1808.10552,cs.LG stat.ML,"[['Oh', 'Min-hwan', ''], ['Iyengar', 'Garud', '']]",2018
1808.10754,physics.flu-dyn,"[['Rabault', 'Jean', ''], ['Reglade', 'Ulysse', ''], ['Cerardi', 'Nicolas', ''], ['Kuchta', 'Miroslav', ''], ['Jensen', 'Atle', '']]",2018
1809.00365,cs.CV cs.MM,"[['Shah', 'Ankit', ''], ['Vuong', 'Tyler', '']]",2018
1809.00403,cs.LG stat.ML,"[['Chen', 'Gang', ''], ['Peng', 'Yiming', ''], ['Zhang', 'Mengjie', '']]",2018
1809.00770,cs.LG stat.ML,"[['Hsu', 'Shu-Hsuan', ''], ['Shen', 'I-Chao', ''], ['Chen', 'Bing-Yu', '']]",2018
1809.01495,cs.CL cs.LG stat.ML,"[['Aissa', 'Wafa', ''], ['Soulier', 'Laure', ''], ['Denoyer', 'Ludovic', '']]",2018
1809.01560,cs.LG cs.AI cs.CR stat.ML,"[['Gallego', 'Victor', ''], ['Naveiro', 'Roi', ''], ['Insua', 'David Rios', '']]",2019
1809.01694,cs.CL,"[['Hashimoto', 'Kazuma', ''], ['Tsuruoka', 'Yoshimasa', '']]",2019
1809.01843,cs.LG cs.AI stat.ML,"[['Efroni', 'Yonathan', ''], ['Dalal', 'Gal', ''], ['Scherrer', 'Bruno', ''], ['Mannor', 'Shie', '']]",2019
1809.01906,cs.LG stat.ML,"[['Leibfried', 'Felix', ''], ['Vrancx', 'Peter', '']]",2018
1809.02112,cs.LG cs.AI stat.ML,"[['Wu', 'Yueh-Hua', ''], ['Sun', 'Fan-Yun', ''], ['Chang', 'Yen-Yu', ''], ['Lin', 'Shou-De', '']]",2018
1809.02121,cs.LG stat.ML,"[['Zahavy', 'Tom', ''], ['Haroush', 'Matan', ''], ['Merlis', 'Nadav', ''], ['Mankowitz', 'Daniel J.', ''], ['Mannor', 'Shie', '']]",2019
1809.02159,cs.NI,"[['Ye', 'Junhong', ''], ['Zhang', 'Ying-Jun Angela', '']]",2018
1809.02206,cs.LG cs.AI stat.ML,"[['Agarwal', 'Akshat', ''], ['Hope', 'Ryan', ''], ['Sycara', 'Katia', '']]",2018
1809.02753,cs.NI cs.AI,"[['Van Huynh', 'Nguyen', ''], ['Hoang', 'Dinh Thai', ''], ['Nguyen', 'Diep N.', ''], ['Dutkiewicz', 'Eryk', ''], ['Niyato', 'Dusit', ''], ['Wang', 'Ping', '']]",2018
1809.02925,cs.LG stat.ML,"[['Kostrikov', 'Ilya', ''], ['Agrawal', 'Kumar Krishna', ''], ['Dwibedi', 'Debidatta', ''], ['Levine', 'Sergey', ''], ['Tompson', 'Jonathan', '']]",2018
1809.02926,cs.LG cs.AI cs.RO stat.ML,"[['Sun', 'Liting', ''], ['Zhan', 'Wei', ''], ['Tomizuka', 'Masayoshi', '']]",2018
1809.02934,eess.SP,"[['Hu', 'Jingzhi', ''], ['Zhang', 'Hongliang', ''], ['Song', 'Lingyang', '']]",2018
1809.03152,cs.AI cs.GT cs.LG,"[['Wu', 'Di', ''], ['Chen', 'Cheng', ''], ['Yang', 'Xun', ''], ['Chen', 'Xiujun', ''], ['Tan', 'Qing', ''], ['Xu', 'Jian', ''], ['Gai', 'Kun', '']]",2018
1809.03214,cs.LG cs.RO stat.ML,"[['Wolf', 'Peter', ''], ['Kurzer', 'Karl', ''], ['Wingert', 'Tobias', ''], ['Kuhnt', 'Florian', ''], ['Zöllner', 'J. Marius', '']]",2020
1809.03314,cs.CV cs.SY,"[['Yu', 'Xiaofan', ''], ['Yu', 'Runze', ''], ['Yang', 'Jingsong', ''], ['Duan', 'Xiaohui', '']]",2018
1809.03359,cs.AI,"[['Cappart', 'Quentin', ''], ['Goutierre', 'Emmanuel', ''], ['Bergman', 'David', ''], ['Rousseau', 'Louis-Martin', '']]",2019
1809.03548,cs.LG stat.ML,"[['Arnekvist', 'Isac', ''], ['Kragic', 'Danica', ''], ['Stork', 'Johannes A.', '']]",2018
1809.04214,cs.CL cs.IR cs.LG cs.SD eess.AS,"[['Shih', 'Shun-Yao', ''], ['Chi', 'Heng-Yu', '']]",2018
1809.04322,cs.RO cs.AI cs.LG,"[['Yuan', 'Weihao', ''], ['Hang', 'Kaiyu', ''], ['Song', 'Haoran', ''], ['Kragic', 'Danica', ''], ['Wang', 'Michael Y.', ''], ['Stork', 'Johannes A.', '']]",2018
1809.04374,cs.GT eess.SP,"[['Yao', 'Fuqiang', ''], ['Jia', 'Luliang', '']]",2018
1809.04474,cs.LG stat.ML,"[['Hessel', 'Matteo', ''], ['Soyer', 'Hubert', ''], ['Espeholt', 'Lasse', ''], ['Czarnecki', 'Wojciech', ''], ['Schmitt', 'Simon', ''], ['van Hasselt', 'Hado', '']]",2018
1809.04506,cs.LG cs.AI stat.ML,"[['François-Lavet', 'Vincent', ''], ['Bengio', 'Yoshua', ''], ['Precup', 'Doina', ''], ['Pineau', 'Joelle', '']]",2018
1809.04835,cs.CV cs.LG,"[['Shi', 'Haichao', ''], ['Li', 'Peng', ''], ['Wang', 'Bo', ''], ['Wang', 'Zhenyu', '']]",2018
1809.05096,cs.MA cs.AI cs.LG,"[['Palmer', 'Gregory', ''], ['Savani', 'Rahul', ''], ['Tuyls', 'Karl', '']]",2019
1809.05149,cs.SY,"[['Leong', 'Alex S.', ''], ['Ramaswamy', 'Arunselvan', ''], ['Quevedo', 'Daniel E.', ''], ['Karl', 'Holger', ''], ['Shi', 'Ling', '']]",2020
1809.05152,cs.SY cs.LG,"[['Baumann', 'Dominik', ''], ['Zhu', 'Jia-Jie', ''], ['Martius', 'Georg', ''], ['Trimpe', 'Sebastian', '']]",2018
1809.05214,cs.LG cs.AI stat.ML,"[['Clavera', 'Ignasi', ''], ['Rothfuss', 'Jonas', ''], ['Schulman', 'John', ''], ['Fujita', 'Yasuhiro', ''], ['Asfour', 'Tamim', ''], ['Abbeel', 'Pieter', '']]",2018
1809.05258,cs.LG cs.CR stat.ML,"[['Kurt', 'Mehmet Necip', ''], ['Ogundijo', 'Oyetunji', ''], ['Li', 'Chong', ''], ['Wang', 'Xiaodong', '']]",2019
1809.05629,cs.NI,"[['Sun', 'Yaohua', ''], ['Peng', 'Mugen', ''], ['Mao', 'Shiwen', '']]",2018
1809.05872,cs.LG stat.ML,"[['Baram', 'Nir', ''], ['Mannor', 'Shie', '']]",2018
1809.06061,cs.LG stat.ML,"[['Iyer', 'Rahul', ''], ['Li', 'Yuezhang', ''], ['Li', 'Huao', ''], ['Lewis', 'Michael', ''], ['Sundar', 'Ramitha', ''], ['Sycara', 'Katia', '']]",2018
1809.06064,cs.LG cs.CV stat.ML,"[['Li', 'Yuezhang', ''], ['Sycara', 'Katia', ''], ['Iyer', 'Rahul', '']]",2018
1809.06121,cs.LG cs.RO stat.ML,"[['Abdi', 'Amir H.', ''], ['Saha', 'Pramit', ''], ['Srungarapu', 'Praneeth', ''], ['Fels', 'Sidney', '']]",2019
1809.06227,cs.CV cs.LG stat.ML,"[['Guo', 'Tszhang', ''], ['Chang', 'Shiyu', ''], ['Yu', 'Mo', ''], ['Bai', 'Kun', '']]",2018
1809.06260,cs.AI,"[['Feng', 'Jun', ''], ['Li', 'Heng', ''], ['Huang', 'Minlie', ''], ['Liu', 'Shichen', ''], ['Ou', 'Wenwu', ''], ['Wang', 'Zhirong', ''], ['Zhu', 'Xiaoyan', '']]",2018
1809.06305,cs.AI,"[['Li', 'Xiao', ''], ['Ma', 'Yao', ''], ['Belta', 'Calin', '']]",2018
1809.06364,cs.LG stat.ML,"[['Friedman', 'Eli', ''], ['Fontaine', 'Fred', '']]",2018
1809.06404,cs.LG cs.AI cs.RO stat.ML,"[['Qureshi', 'Ahmed H.', ''], ['Boots', 'Byron', ''], ['Yip', 'Michael C.', '']]",2019
1809.06570,stat.ML cs.LG,"[['Karino', 'Izumi', ''], ['Tanaka', 'Kazutoshi', ''], ['Niiyama', 'Ryuma', ''], ['Kuniyoshi', 'Yasuo', '']]",2018
1809.06646,cs.SY cs.AI,"[['Dornheim', 'Johannes', ''], ['Link', 'Norbert', ''], ['Gumbsch', 'Peter', '']]",2020
1809.06750,cs.SY cs.LG,"[['Dornheim', 'Johannes', ''], ['Link', 'Norbert', '']]",2019
1809.06781,cs.LG cs.CV stat.ML,"[['Luo', 'Jieliang', ''], ['Green', 'Sam', ''], ['Feghali', 'Peter', ''], ['Legrady', 'George', ''], ['Koç', 'Çetin Kaya', '']]",2018
1809.06784,cs.LG cs.CR math.OC stat.ML,"[['Gupta', 'Abhishek', ''], ['Yang', 'Zhaoyuan', '']]",2018
1809.06995,cs.LG stat.ML,"[['Brown', 'Alexander', ''], ['Petrik', 'Marek', '']]",2018
1809.07066,cs.LG cs.AI cs.MA stat.ML,"[['Sunder', 'Vishal', ''], ['Vig', 'Lovekesh', ''], ['Chatterjee', 'Arnab', ''], ['Shroff', 'Gautam', '']]",2018
1809.07225,cs.MA,"[['Barfuss', 'Wolfram', ''], ['Donges', 'Jonathan F.', ''], ['Kurths', 'Jürgen', '']]",2019
1809.07480,cs.LG stat.ML,"[['Dasagi', 'Vibhavari', ''], ['Lee', 'Robert', ''], ['Mou', 'Serena', ''], ['Bruce', 'Jake', ''], ['Sünderhauf', 'Niko', ''], ['Leitner', 'Jürgen', '']]",2019
1809.07731,cs.LG cs.AI cs.RO stat.ML,"[['Mahmood', 'A. Rupam', ''], ['Korenkevych', 'Dmytro', ''], ['Vasan', 'Gautham', ''], ['Ma', 'William', ''], ['Bergstra', 'James', '']]",2018
1809.07803,cs.LG cs.AI stat.ML,"[['Abels', 'Axel', ''], ['Roijers', 'Diederik M.', ''], ['Lenaerts', 'Tom', ''], ['Nowé', 'Ann', ''], ['Steckelmacher', 'Denis', '']]",2019
1809.08337,cs.RO,"[['Rahimi', 'Mehdi', ''], ['Gibb', 'Spencer', ''], ['Shen', 'Yantao', ''], ['La', 'Hung Manh', '']]",2018
1809.08343,cs.LG cs.AI stat.ML,"[['Noothigattu', 'Ritesh', ''], ['Bouneffouf', 'Djallel', ''], ['Mattei', 'Nicholas', ''], ['Chandra', 'Rachita', ''], ['Madan', 'Piyush', ''], ['Varshney', 'Kush', ''], ['Campbell', 'Murray', ''], ['Singh', 'Moninder', ''], ['Rossi', 'Francesca', '']]",2018
1809.08397,cs.CV cs.LG,"[['Zhang', 'Zongliang', ''], ['Zeng', 'Hongbin', ''], ['Li', 'Jonathan', ''], ['Chen', 'Yiping', ''], ['Yang', 'Chenhui', ''], ['Wang', 'Cheng', '']]",2018
1809.08835,cs.RO cs.LG,"[['Chen', 'Changan', ''], ['Liu', 'Yuejiang', ''], ['Kreiss', 'Sven', ''], ['Alahi', 'Alexandre', '']]",2019
1809.08923,cs.LG cs.AI cs.RO stat.ML,"[['Wang', 'Yue', ''], ['Meng', 'Qi', ''], ['Cheng', 'Wei', ''], ['Liug', 'Yuting', ''], ['Ma', 'Zhi-Ming', ''], ['Liu', 'Tie-Yan', '']]",2018
1809.09003,cs.LG cs.NI cs.PF stat.ML,"[['Mu', 'Ting-Yu', ''], ['Al-Fuqaha', 'Ala', ''], ['Shuaib', 'Khaled', ''], ['Sallabi', 'Farag M.', ''], ['Qadir', 'Junaid', '']]",2018
1809.09095,cs.LG cs.AI stat.ML,"[['Pang', 'Zhen-Jia', ''], ['Liu', 'Ruo-Ze', ''], ['Meng', 'Zhou-Yu', ''], ['Zhang', 'Yi', ''], ['Yu', 'Yang', ''], ['Lu', 'Tong', '']]",2019
1809.09143,cs.LG q-bio.QM stat.ML,"[['Huang', 'Kexin', ''], ['Nogueira', 'Rodrigo', '']]",2018
1809.09147,cs.LG cs.AI stat.ML,"[['Agarwal', 'Akshat', ''], ['Kumar', 'Abhinau', 'V'], ['Dunovan', 'Kyle', ''], ['Peterson', 'Erik', ''], ['Verstynen', 'Timothy', ''], ['Sycara', 'Katia', '']]",2018
1809.09261,cs.AI cs.LG cs.SY,"[['Faust', 'Aleksandra', ''], ['Aimone', 'James B.', ''], ['James', 'Conrad D.', ''], ['Tapia', 'Lydia', '']]",2018
1809.09318,cs.LG stat.ML,"[['Dhiman', 'Vikas', ''], ['Banerjee', 'Shurjo', ''], ['Siskind', 'Jeffrey M.', ''], ['Corso', 'Jason J.', '']]",2019
1809.09332,cs.LG cs.AI cs.MA,"[['Tang', 'Hongyao', ''], ['Hao', 'Jianye', ''], ['Lv', 'Tangjie', ''], ['Chen', 'Yingfeng', ''], ['Zhang', 'Zongzhang', ''], ['Jia', 'Hangtian', ''], ['Ren', 'Chunxu', ''], ['Zheng', 'Yan', ''], ['Meng', 'Zhaopeng', ''], ['Fan', 'Changjie', ''], ['Wang', 'Li', '']]",2019
1809.09501,cs.LG stat.ML,"[['Geist', 'Matthieu', ''], ['Scherrer', 'Bruno', '']]",2018
1809.10124,cs.RO cs.AI cs.LG,"[['Chiang', 'Hao-Tien Lewis', ''], ['Faust', 'Aleksandra', ''], ['Fiser', 'Marek', ''], ['Francis', 'Anthony', '']]",2019
1809.10658,cs.LG stat.ML,"[['Nogueira', 'Rodrigo', ''], ['Bulian', 'Jannis', ''], ['Ciaramita', 'Massimiliano', '']]",2018
